deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_valid,tar_naics_tom,tar_naics,tar_naics_valid,tar_sic_tom,tar_sic_valid,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_dynamic,tar_car_dynamic,com_car_dynamic,"acq_car_(-5, 5)","tar_car_(-5, 5)","com_car_(-5, 5)","acq_car_(-40, 5)","tar_car_(-40, 5)","com_car_(-40, 5)","acq_car_(-20, 5)","tar_car_(-20, 5)","com_car_(-20, 5)","acq_car_(-30, 5)","tar_car_(-30, 5)","com_car_(-30, 5)",acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab
SDC deal number,Announcement date,Date original announced (rumour etc.),hoda,Primary event window used,Deal value,Acquirer name,Target name,Acquirer gvkey,Target gvkey,Acquirer event window length,Target event window length,Acquirer estimation window length,Target estimation window length,Shares acquired in the transaction,Shares owned prior to the transaction,Shares sought,Whether the acquirer gained control with the company,Acquirer market value (Thomson),Acquirer market value,Acquirer market value valid,Acquirer market factor,Acquirer number of stock classes,Target value (Thomson),Target value,Target market value valid,Target market factor,Target number of stock classes,Whether the acquirer market cap is based on a quarter before and after (ultimo),Whether the target market cap is based on a quarter before and after (ultimo),Acuirer NAICS (Thomson),Acquirer NAICS (CRSP),Acquirer NAICS (CRSP) valid,Acquirer SIC (CRSP),Acquirer SIC valid (CRSP),Target NAICS (Thomson),Target NAICS (CRSP),Target NAICS (CRSP) valid,Target SIC (CRSP),Target SIC valid,True if target or acquirer industry is financial,Whether the acquirer as an acquirer has been part of another deal during the period (1 if true),Whether the target as an target has been part of another deal during the period (1 if true),Whether Thomson has registered other bids for the target,Acquirer M/B,Target M/B,Acquirer EBITDA/Assets,Target EBITDA/Assets,Combined siccd,Combined NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relative assets compared to industry and pre merger asset level,Relative assets compared to industry,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5
960186020,2000-01-10,2000-01-10,,"[-316, -64, -40, 5]",304.072,"Carolina First Corp,SC",Anchor Financial Corp,17640,24279,46,45,253,251,100.000,100.000,100.000,True,456.512,550.1076875,True,1,1,226.517,252.788375,True,1,1,True,True,522110,,0,6020,1,522190,,0,6020,1,True,0,0,0,0.7340753071613384713224126866,7.546472886029411764705882353,0.02147924,0.02489045,6021,522110,20.42967181,6.4613,81357,488659993,29.50,41.90,56.30,70.90,0.005536660372582621,42.619547116424194,,,22.008505056,31.9790,17.1348,605.2378,673.2475,606.6848,106406.340333333,514526.946465236,10848.606000000,963.138400000,975.589100000,866.054400000,11.449643532,11.191505618,11.4082,958.4936,956.0600,948.7329,4.973020056,5.953823988,4.879247565,331.498500000,511.216700000,439.558100000,0E-9,0E-9,0E-9,180.567700000,180.567700000,460.740200000,-0.0273409969339,-0.289241946558,-0.311802393386,0.0702059953977,-0.123318531516,-0.112148230521,0.218635551341,0.0345802194243,-0.311802393386,0.0702059953977,-0.123318531516,-0.181231838644,0.231713333948,-0.00164322583673,-0.239932187503,0.124001464923,-0.0793920540703,-0.034337210731,-0.011890651118,-0.0368499358423,-0.0289996399889,0.0198801159778,0.00340338325646,0.00722167693851,0.00644035979953,0.013976423696,-0.010714727871,-0.00403854196479,0.000707376832947,0.0231726009063,-0.00550062153018,-0.0184900257847,-0.0116989117392,-0.00663690800053,0.00595011982142,-0.0342889167458,-0.00787652065469,-0.00910825883532,-0.0679933076858,-0.0205339549183,-0.032134198855,0.00431966080409,-0.0622792660891,0.0241497670625,0.0627725800759,0.103828512141,0.00902049844443,-0.136071878819,-0.00816336316889,0.027428681992,-0.0162518136564,0.0519327333858,-0.0665305180968,0.0463197522339,-0.0953528357487,0.0143861656172,0.017270109854,-0.06802897929,-0.026543743835,0.0232907493176,0.0317340247741,0.00172428729337,0.00958275735879,,-0.0405104797837,7.39888060103e-05,-0.0315758362273,0.0109508514025,0.0213048449717,-0.00356750366469,0.000109606758532,-0.0161270586551,0.00554611686707,-0.00273992899326,-0.0018874900006,0.00902091295446,-0.00367485163927,0.00452220645061,-0.0180388981744,-0.00683758915771,-0.0509346942923,0.0784170122536,-0.115558548426,0.00766446239887,0.0363597386943,-0.0130450529547,-0.0270615272065,-0.00900788818592,-0.0538138136793,0.0674661810669,-0.00836482477929,-0.00216584487038,0.00485643290914,0.0281944723993,-0.0511620620641,0.0165962380247,-0.000114667569207,0.0166759384227,-0.0110155391275,-0.0663299492165,0.0397083084584,0.00278695848512,-0.00612154405244,0.194891501625,-0.0294942944515,0.03371640335,0.0218815379024,0.0113827847726,0.0272293835954,,-0.0232911496694,-0.022052784796,-0.0300689437039,0.0163032792844,0.010630758342,0.00289689287377,0.00392894929019,0.00196563073992,-0.00423910980626,-0.00348774542445,-0.000317483053876,0.0175178823762,-0.00474132424316,-0.00930996982433,-0.0142282595496,-0.00670009428687,-0.0163178406872,0.01065042759,-0.0508144211304,-0.00255563687305,-0.0259676809918,-0.0174036254652,-0.0299978935013,-0.00122199409068,-0.0587300971593,0.0424809750962,0.0329440840164,0.0617974607136,0.00748048318329,-0.0699621648729,-0.0260628009913,0.0230048008775,-0.00959188581576,0.0375625306132,-0.0436977460721,0.000240599998788,-0.0400571668835,0.00951054159549,0.00717886644147,0.0495268867681,-0.0277207845848,0.0284553945497,0.0267283299641,0.00620529694855,0.0182100006984
961396020,2000-01-13,2000-01-13,,"[-316, -64, -40, 5]",33.793,"BancFirst Ohio Corp,OH",Milton Federal Financial Corp,28200,30759,46,44,239,191,100.000,100.000,100.000,True,184.701,175.33425,True,1,1,24.675,27.034375,True,1,1,True,True,522110,,0,6710,1,522120,,0,6710,1,True,0,0,0,0.3088407494145199063231850117,7.005523813329071439987214320,0.02288548,0.01506173,6021,522110,20.42967181,6.4613,81357,488659993,29.50,41.90,56.30,70.90,0.005536660372582621,42.619547116424194,,,22.008505056,31.9790,17.1348,605.2378,673.2475,606.6848,106406.340333333,514526.946465236,10848.606000000,963.138400000,975.589100000,866.054400000,11.449643532,11.191505618,11.4082,958.4936,956.0600,948.7329,4.973020056,5.953823988,4.879247565,331.498500000,511.216700000,439.558100000,0E-9,0E-9,0E-9,180.567700000,180.567700000,460.740200000,-0.0169905027288,-0.371854971481,-0.14218891859,0.11342556718,-0.0845927621138,-0.107690780081,0.173328478289,-0.0649388009183,-0.14218891859,0.11342556718,-0.0845927621138,-0.234581817809,0.23921646322,-0.160431089892,-0.222528518802,0.132946878664,-0.158330875104,0.0120001333601,0.00115739859679,0.00921457427654,-0.00156018842211,0.038273813118,-0.00404074442831,0.0269456967923,0.0112792282284,-0.0141111478558,0.00118083654558,-0.00273388913669,0.0100612652912,0.00571366423557,-0.0130004044222,0.0165746120073,0.00113769911681,0.016314453867,0.00362633221666,-0.00137631183006,-0.0242641223376,-0.0157765213354,0.0128378446919,-0.00146869175264,0.0191562046195,-0.0247565739998,-0.0147082312653,-0.0423956355602,0.0231212171617,0.0119383715235,-0.00969854112106,0.00113204008508,0.00111657053138,-0.0208187835927,-0.0918058772696,0.0252355695548,-0.06974712862,0.0231426173381,0.0303314432011,-0.000324664532344,-0.00800096365952,-0.0753908898749,-0.0325785951696,0.0281723685739,0.00111933805689,-0.0055410213282,0.00112671593391,0.00899578039304,0.00339019792838,,-0.00252937505875,-0.0195652766395,-0.002991271338,0.031240324718,-0.0386984652583,-0.00138296654489,0.00201974031561,-0.0189817940803,-0.00248479289672,-0.0170357422468,-0.000960169074591,-0.0220366417316,-0.0216849668761,0.0114992226973,-0.0150958535067,-0.00536085816201,-0.0141279886788,0.0447176688081,0.00139080873938,0.0216735017085,-0.0319274599697,0.0139459402014,0.0113385892853,0.0134103670867,-0.0215303149759,0.0215369512109,0.00145856379802,0.0410091161296,0.00118730168906,-0.0424505748208,-0.00967309656274,-0.000199377396271,-0.00167498152291,,-0.00985836411907,-0.0254780957619,-0.00158219782864,0.163928411051,0.0118231669205,0.0131011380863,0.005523048382,0.00365177201352,0.0138945810681,0.00984262064288,0.00289387181508,,0.00623780890716,0.0315566471077,-0.00162001888038,0.026967626845,0.0055202750818,-0.0112094792035,0.00354876067449,-0.00471174446011,0.00771011114538,0.001649531231,-0.010470283409,0.0132875391309,-0.00072139514991,0.0159947615039,0.00152589305059,-0.00128241074729,-0.0208817875078,-0.0090512874658,0.0113423648017,0.0014620029829,0.0140107883926,-0.0215757683192,-0.011485682066,-0.0366941764967,0.0185614752203,0.0134220790182,-0.00856570320543,0.00657390545362,0.00106055640565,-0.0219927727029,-0.0751440065897,0.0225839355975,-0.0589121713695,,0.0396324494856,-0.000729864541872,-0.00564989477173,-0.042287160064,-0.0262961092918,0.0266917489966,0.00188236820052,-0.0028578742331,0.00358770667092
962266020,2000-01-17,2000-01-17,,"[-316, -64, -40, 5]",15393.528,JDS Uniphase Corp,E-Tek Dynamics Inc,29241,116431,46,46,253,219,100.000,100.000,100.000,True,14434.970,40290.76410353282626100880705,False,0.5610929049870701322935684707,1,6537.322,5063.049375,True,1,1,True,True,334413,,0,3670,1,334413,,0,3670,1,False,0,0,0,1.285875036667271967664228108,263.0735345047000160688510065,0.02283418,0.25962707,3674,334413,20.42967181,6.4613,904,44818228,60.30,66.70,80.10,90.80,0.08599815290484573,86.53851388198503,,,54.586793714,45.1909,40.9099,778.8789,804.9842,794.7553,4245.225714285,10648.874343245,1546.042000000,207.357600000,247.180400000,246.625700000,1.401147469,1.543451044,1.4120,464.6940,634.4102,521.7391,16.776288357,21.011144850,14.785482330,868.767000000,930.732900000,869.466400000,9.512338286,11.661392689,10.277261050,937.863000000,950.188600000,943.941900000,-0.00200813000342,0.00227273500593,0.514607986382,0.834538874423,0.478999981238,0.194698278311,0.483235393387,0.19206313377,0.514607986382,0.834538874423,0.478999981238,0.439461592577,0.708073531999,0.420307340904,0.398300833169,0.763295310178,0.372177837379,-0.012008045009,0.0482243328758,0.0582912050704,0.0647312940067,0.0510405617805,0.0259935197179,-0.047095550989,-0.0770057774887,-0.0117896450561,0.0159252583045,0.00900779911298,0.0156461236381,0.0236559992755,-0.0543516356613,-0.0387660247761,0.00026213398678,-0.0492163926977,-0.0412776108441,0.0227022113954,0.071176637163,-0.0474065527888,0.0536855509772,0.0532067592571,0.0122699559568,0.0123030947675,0.116151670858,-0.0579123691299,0.0274011259244,-0.0274083514488,-0.0316877031741,0.161715068172,-0.0153133957863,-0.0820588737461,-0.0461877983657,0.116005132793,0.0674701987815,-0.0205132792899,-0.0456546392879,0.00117661033726,-0.0046042611357,0.017406813576,0.065404805768,0.121414948587,-0.0345754658256,-0.028642104555,0.0558146513558,-0.0559264135637,-0.0183373855209,-0.0260316361228,0.0615343116408,0.0786701838658,0.0191019015854,0.00785211379966,-0.0874116222449,0.0119039412975,0.0798881695085,0.0883840197462,0.0592662483979,-0.00737171369189,-0.0584329507961,-0.037634436309,-0.00946162965279,0.0287592080134,-0.045518159464,-0.0327450666383,0.069976258574,-0.036656600091,0.0692461181595,0.0511370123832,0.0266823654238,-0.00334426098345,0.202809446936,-0.109237903915,0.0250911441691,0.0642611819719,0.00398281973074,-0.00942162626204,-0.0443498090534,-0.0549510407632,-0.161382207718,0.200971498623,0.0389401677763,-0.0780688296107,0.0435303798155,0.0109185047861,0.032961107301,0.270770103833,0.10006095187,0.166787076755,-0.0796519591212,-0.0817039050548,0.0586917950374,-0.0150119370547,0.0462195519441,0.0559104947709,0.0651065827263,0.0499086108889,0.0249152100909,-0.0461521271126,-0.0767712918801,-0.0125469332136,0.0152439826992,0.00815618549768,0.0163740459327,0.0226436954502,-0.0550820621377,-0.0397851417693,-0.00124106494843,-0.04815773552,-0.0408450397744,0.0200568102613,0.0697508034833,-0.0481711221846,0.0534104050795,0.0507276582434,0.0115231065703,0.00970494476044,0.117674077724,-0.0600779724997,0.0259152212036,-0.0260303732857,-0.0320990524071,0.157659639348,-0.0140764401445,-0.0820776532738,-0.0486733595471,0.112835127548,0.0640606854313,-0.0209081297664,-0.0438768698431,-0.00121326197474,-0.00583102039606,0.023199042693,0.0651439726722,0.122414752938,-0.036891709705,-0.0286327071938,0.0545983789145
962226020,2000-01-18,2000-01-18,,"[-316, -64, -40, 5]",16006.384,El Paso Energy Corp,Coastal Corp,4242,3130,46,46,253,253,100.000,100.000,100.000,True,8490.747,8859.418125,True,1,1,7142.768,8562.4693125,True,1,1,True,True,221210,,0,4922,1,221210,,0,4922,1,False,1,0,0,2.539285086743772241992882562,1.705866588042745739867141619,0.07696891,0.10559895,4922,221210,20.42967181,6.4613,2376,66515186,18.40,29.20,52.80,81.90,0.04371284723354374,58.318410478691426,,,37.579176421,57.8242,31.4543,629.8744,927.6781,797.2576,3971.155000000,14095.663446743,2082.720000000,305.989100000,227.496500000,584.986100000,1.964378816,1.436408212,1.6862,466.6891,617.2305,567.1855,17.719123526,5.339540357,6.519567030,869.333600000,286.488900000,714.197700000,0.210129368,0.003910280,0E-9,535.079600000,270.973900000,343.189900000,0.0963456057706,0.208620915382,-0.177641501587,-0.113523148552,-0.144536416867,-0.151197619214,0.0543004312732,-0.0483269052546,-0.177641501587,-0.113523148552,-0.144536416867,-0.102348724967,0.0869203271774,-0.00741814575674,-0.135916398192,0.0144809850139,-0.0596683536274,-0.000123721076358,0.0112409952308,-0.0358612696872,-0.040256213744,0.011430406535,0.00711982068348,0.00880672384584,0.0296254608534,-0.0471832054067,0.0134758993712,-0.0151534546582,-0.0293490913538,-0.0320718611581,-0.00326347464647,0.00202140513093,-0.0169630111466,0.0247059161712,0.00695243946289,0.0237748658023,0.00577859317097,0.0256540326846,-0.010116574908,-0.00113294213904,0.0166075129593,0.0107385087383,0.0229755218601,0.00194838791185,0.000188362554978,-0.00384871909548,-0.0200426370902,-0.0185864591692,0.00209509949781,0.014917830025,0.0221976197736,-0.014746649357,-0.0270406964313,-0.00816242266436,0.00248649154974,-0.00846282295269,-0.0100693780647,-0.0582790609233,-0.05345646146,-0.00638814442222,0.0248627172163,0.00685194954279,-0.013539790604,-0.00589707614412,-0.0250267876854,-0.0578056991596,-0.0297778917159,0.00532296376356,-0.0167964666087,-0.0230049157245,0.0261170653878,-0.00734968989931,0.00621436421986,-0.00424976219011,-0.0236011644176,-0.0168224758881,0.00558810324751,-0.0105001686736,-0.0396881805763,0.00533705041414,0.0440105033926,-0.0225520758953,-0.00996117157677,0.0766606137052,-0.0210389987444,-0.0547072065104,-0.0690865564568,0.0867003053885,-0.0178447507166,0.0319243837115,-0.00256630795342,0.00308595120215,0.0138738737052,-0.0298214934506,-0.0235189379874,0.00766918089007,0.0229804370266,0.00830940209447,-0.0156915390151,0.000759483827866,-0.0142567197319,0.0160848766328,0.0435815609089,0.0807599581172,-0.0278118204984,-0.0255032844312,0.00567115784744,0.00122300121563,-0.0105162436,-0.00308586385654,-0.0070947756173,-0.0467842450091,-0.0350455847296,0.00839855284149,-0.00467462767671,-0.00667378764717,0.0279232809143,-0.0277412311556,0.00991021869675,-0.00981246106355,-0.026486853577,-0.0244789812969,0.00118314970058,-0.004200048751,-0.0281744295172,0.0152631619298,0.0251489522618,0.00109431222426,-0.00178700978159,0.0504989758797,-0.0154570967123,-0.0270335502301,-0.0232810414201,0.0460388783989,0.00386718802554,0.0159927598556,-0.00107984530116,-0.000549574681747,-0.00386311683266,-0.0239516336194,-0.010404437659,0.0115362373158,0.0225800143601,-0.00398499788139,-0.0216487835933,-0.0039241829155,-0.0055050442693,0.00329004248862,0.0161596767394,0.0130455523063,-0.039769733762,-0.0165717598677,0.0147230666977,0.00381227135082,-0.0119380104295
964363020,2000-01-20,2000-01-20,,"[-316, -64, -40, 5]",12.500,TekInsight.com Inc,Data Systems Network Corp,26064,30887,46,46,228,246,100.000,100.000,100.000,True,46.420,37.641375,False,1,1,4.479,4.649596,True,1,1,True,True,334611,,0,5990,1,541512,,0,5990,1,False,0,0,0,0.3839151184873255717942366444,23.96013685550604710375556970,-0.16587821,-0.01967417,7372,334611,20.42967181,6.4613,189,290470,34.10,50.10,68.50,84.10,0.05282182835820896,51.38121700472353,,,13.297311273,6.0381,17.0353,397.5398,214.7731,591.2763,504.163363636,1015.264065672,162.367000000,39.629600000,36.440000000,37.820500000,2.746340586,1.319433884,1.1721,707.9222,509.9332,458.6946,5.524370545,5.571379699,5.833065990,385.440700000,377.996300000,610.040200000,70.530953818,10.346134483,9.356041880,966.567400000,925.743000000,940.623900000,-0.138158828022,-0.411467120319,0.0928486201336,0.457629000827,0.0946655637588,0.0567154593354,0.270193187335,0.0599377614215,0.0928486201336,0.457629000827,0.0946655637588,0.0546850548593,0.0875544211406,0.0559449669039,-0.227190103969,0.561613167391,-0.2252652552,0.0229584829064,-0.0257371218487,-0.0317522609279,-0.0309299047688,0.475437051061,0.0908226795392,-0.129872351624,0.0293267937416,-0.0419064026489,-0.0383082413276,-0.039656182715,-0.00277888919079,-0.00370907795974,0.0148280782998,-0.0815695216697,0.0205342777692,-0.120808787259,0.00669260262847,-0.146736741694,0.0713290829629,0.00539532592056,0.0968424882463,-0.00612368864401,-0.0684170086716,0.0517904758262,-0.106335306533,0.0768888820437,-0.0377846730219,0.0857878498175,0.00740661087511,-0.0453163870912,-0.00117374805031,0.0108973066749,-0.0287271398171,-0.0431613920513,-0.0012732861784,0.0697394589075,-0.037872080507,-0.0243418304398,0.00701497933896,-0.0470172856183,-0.0386504092371,0.00354565253094,0.199753755746,-0.0933433221121,0.0191598269053,0.0014110508285,-0.116626114224,-0.0849000639621,-0.257622415851,0.164420476615,0.00145284804034,0.141505819649,-0.138734208875,0.00136190537287,0.183746535841,0.00142529920325,-0.0407977168877,-0.138707612292,0.0974326712766,-0.0946271842138,0.00145437988449,0.0498036798776,-0.0470167953149,0.471406671854,0.173685352862,-0.170904694493,-0.286280923109,0.0820287547234,0.00141827061634,-0.07925296488,-0.0408204454599,0.197771581541,0.0362105885662,0.0686595634614,-0.100494797776,-0.152736261728,0.0014349017333,0.224989557563,-0.141662185627,0.177000288673,-0.174099888589,0.103025528388,0.00137546808166,0.106780029987,0.0624927521125,0.345793356002,-0.0856071025451,0.0462954968559,0.00139608022941,0.0014255873987,-0.138684120586,0.0230633680492,-0.0230337687086,-0.0333378592966,-0.0312425251885,0.476772723668,0.0935062778924,-0.130707603409,0.0271776697929,-0.0449320835658,-0.0373353802756,-0.0386635786833,-0.00248129835116,-0.00416672639853,0.0139529485782,-0.0815301902482,0.0233109685349,-0.121743530464,0.00561845663492,-0.147134100076,0.0716268283692,0.00266834325027,0.0963249175968,-0.00857143811396,-0.067861135931,0.0515117196216,-0.107469051719,0.0768687113964,-0.0386796748117,0.0873339521874,0.0155613745982,-0.0450009818343,0.0004120385588,0.00463680658495,-0.0320938370772,-0.0396345388245,0.000232999233109,0.0667117888241,-0.0400230682046,-0.0237084439072,0.00627709493958,-0.0461452549682,-0.0389708809233,0.00881015856095,0.198916070785,-0.0923327536056,0.0201700506878
963722020,2000-01-20,2000-01-20,,"[-316, -64, -40, 5]",132.393,Omega Research Inc,onlinetradinginc.com,65521,121201,46,46,253,90,100.000,100.000,100.000,True,152.914,152.9746875,True,1,1,,121.2258125,True,1,1,True,True,523120,,0,7370,1,523110,,0,7370,1,True,0,0,0,4.409494125563800378291866725,3557.550872093023255813953488,0.10630187,0.10533643,6211,523120,20.42967181,6.4613,27776,107198773,37.80,49.70,67.30,81.30,0.005536660372582621,124.53171991050269,,,18.840387333,31.2801,28.6505,500.2085,653.9261,740.1665,30917.469000000,316602.110144785,798.202000000,797.746000000,915.290200000,111.452300000,4.021397548,7.907732482,2.6376,822.7693,919.4207,797.4143,10.517144800,5.539325017,4.473064670,760.432100000,370.533100000,367.600500000,0E-9,0E-9,0E-9,229.200600000,229.200600000,509.957500000,-0.00678780838968,-0.665408037373,-0.254721184955,-0.0299527975944,0.0533027655039,-0.0888605339612,-0.0265703527767,-0.00913757485163,-0.254721184955,-0.0299527975944,0.0533027655039,0.0229035402465,-0.087290811127,0.0363104077252,-0.123723935002,-0.00549947031027,0.0792183485086,-0.0426449415221,-0.0480363568201,-0.0709496618745,-0.0496915161186,-0.00243221237035,0.0281149362643,0.0297415769864,-0.0693203625635,0.046718728419,0.0475025596465,-0.0333771156449,0.0736538972008,0.0574133614523,-0.052735615925,0.0486604204606,-0.0167736599163,-0.0301805282181,-0.021727633931,-0.103563980865,-0.0679966198622,-0.0225403870153,0.067437558936,0.00920863225725,-0.0244298079967,0.0040226428653,-0.0284700989403,-0.0263766125934,0.00294743738606,-0.0124169562862,0.0034082605289,-0.0127918921682,0.0478339731773,0.000926444594459,0.0639408408585,0.039064038604,-0.0384051833415,-0.0309672955058,-0.0103352894375,-0.00877017332629,0.013929506982,0.184214376277,-0.0534773265678,-0.0860328497364,0.00141682233543,-0.0572501714553,-0.00318295018507,-0.0409112321794,0.0117798046163,-0.0256716925342,0.0411403729338,0.0360653578639,0.0416216529702,-0.018395004715,-0.0537934386934,-0.0752333637363,0.05894421619,0.00910717196457,-0.0598541514774,0.0221840394882,0.0836571944427,0.105028019394,-0.00689325669691,-0.0183606330384,-0.0307182601007,0.0511216200299,-0.0734804031891,-0.0227204597469,0.0619870928946,0.00587005473323,0.00530093094372,-0.105553991542,0.0628046250208,-0.0378425686247,-0.0411110690885,0.00239766171492,0.0686010968469,0.0764868510084,-0.0531339819386,-0.0460100398133,-0.0165724683863,-0.0212241923726,0.100119053239,-0.0197299459701,-0.0401013690934,0.0606328604225,0.0659613260927,-0.0852818212439,-0.0814158367838,-0.0258260864221,0.0426767670649,-0.0657719454306,0.0221666453483,-0.0379294569691,-0.00526423210556,-0.0372620017693,0.0156319675708,0.0272772436865,0.0401071861251,0.000113613306315,-0.0550190608251,-0.0321437360563,0.0585728940319,-0.00159352165105,-0.01019997638,0.0386787501954,0.038843806788,0.0897303751601,-0.00699253179294,-0.0187346153312,-0.0242303587111,0.00603335283198,-0.0686273403258,-0.0187947950041,0.0670391170977,0.0106938446912,-0.000395600948648,-0.068589365603,0.0381896958994,-0.0310884854648,-0.0240638540893,0.000828277720442,0.0489334440319,0.0527169967554,-0.0192551043221,-0.0273987383654,0.0134524045547,0.00318014562358,0.0561893692357,-0.0198264376165,-0.0268268751343,0.0416349323376,0.0533154085459,0.00860755479138,-0.0673931696049,-0.0438715676252,0.0311440872023,-0.058869097887,0.0167582209034
