deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_crsp,acq_sic_crsp_valid,tar_naics,tar_naic_crsp,tar_naics_crsp_valid,tar_sic,tar_sic_crsp,tar_sic_crsp_valid,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,"acq_car_[-40, 5]","tar_car_[-40, 5]","com_car_[-40, 5]","acq_car_(-5, 5)","tar_car_(-5, 5)","com_car_(-5, 5)","acq_car_(-40, 5)","tar_car_(-40, 5)","com_car_(-40, 5)","acq_car_(-20, 5)","tar_car_(-20, 5)","com_car_(-20, 5)","acq_car_(-30, 5)","tar_car_(-30, 5)","com_car_(-30, 5)",acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,acq_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,tar_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab,com_ab
962226020,18/01/2000,18/01/2000,,"[-316, -64, -40, 5]",16006.384,El Paso Energy Corp,Coastal Corp,4242,3130,46,46,253,253,100,100,100,TRUE,8490.747,8859.418125,1,1,1,7142.768,8562.469313,1,1,1,1,1,221210,,0,4922,4922,1,221210,,0,4923,4922,1,3,FALSE,1,0,0,2.539285087,1.705866588,0.07696891,0.10559895,4922,221210,20.42967181,6.4613,2376,66515186,18.4,29.2,52.8,81.9,0.043712847,58.31841048,,,37.57917642,57.8242,31.4543,629.8744,927.6781,797.2576,3971.155,14095.66345,2082.72,305.9891,227.4965,584.9861,1.964378816,1.436408212,1.6862,466.6891,617.2305,567.1855,17.71912353,5.339540357,6.51956703,869.3336,286.4889,714.1977,0.210129368,0.00391028,0.00E+00,535.0796,270.9739,343.1899,0.096345606,0.208620915,-0.177641502,-0.113523149,-0.144536417,-0.151197619,0.054300431,-0.048326905,-0.177641502,-0.113523149,-0.144536417,-0.102348725,0.086920327,-0.007418146,-0.135916398,0.014480985,-0.059668354,-0.000123721,0.011240995,-0.03586127,-0.040256214,0.011430407,0.007119821,0.008806724,0.029625461,-0.047183205,0.013475899,-0.015153455,-0.029349091,-0.032071861,-0.003263475,0.002021405,-0.016963011,0.024705916,0.006952439,0.023774866,0.005778593,0.025654033,-0.010116575,-0.001132942,0.016607513,0.010738509,0.022975522,0.001948388,0.000188363,-0.003848719,-0.020042637,-0.018586459,0.002095099,0.01491783,0.02219762,-0.014746649,-0.027040696,-0.008162423,0.002486492,-0.008462823,-0.010069378,-0.058279061,-0.053456461,-0.006388144,0.024862717,0.00685195,-0.013539791,-0.005897076,-0.025026788,-0.057805699,-0.029777892,0.005322964,-0.016796467,-0.023004916,0.026117065,-0.00734969,0.006214364,-0.004249762,-0.023601164,-0.016822476,0.005588103,-0.010500169,-0.039688181,0.00533705,0.044010503,-0.022552076,-0.009961172,0.076660614,-0.021038999,-0.054707207,-0.069086556,0.086700305,-0.017844751,0.031924384,-0.002566308,0.003085951,0.013873874,-0.029821493,-0.023518938,0.007669181,0.022980437,0.008309402,-0.015691539,0.000759484,-0.01425672,0.016084877,0.043581561,0.080759958,-0.02781182,-0.025503284,0.005671158,0.001223001,-0.010516244,-0.003085864,-0.007094776,-0.046784245,-0.035045585,0.008398553,-0.004674628,-0.006673788,0.027923281,-0.027741231,0.009910219,-0.009812461,-0.026486854,-0.024478981,0.00118315,-0.004200049,-0.02817443,0.015263162,0.025148952,0.001094312,-0.00178701,0.050498976,-0.015457097,-0.02703355,-0.023281041,0.046038878,0.003867188,0.01599276,-0.001079845,-0.000549575,-0.003863117,-0.023951634,-0.010404438,0.011536237,0.022580014,-0.003984998,-0.021648784,-0.003924183,-0.005505044,0.003290042,0.016159677,0.013045552,-0.039769734,-0.01657176,0.014723067,0.003812271,-0.01193801
967341020,28/01/2000,28/01/2000,,"[-316, -64, -40, 5]",93.859,Leapnet Inc,SPR Inc,63662,65604,46,46,253,253,100,100,100,TRUE,84.396,77.3999264,1,1,1,78.31,57.5325,1,1,1,1,1,334611,,0,7372,7310,1,541511,,0,7371,7310,1,3,FALSE,0,0,0,4.265141968,1.23232592,-0.05473391,0.234875,7372,334611,20.42967181,6.4613,189,290470,34.1,50.1,68.5,84.1,0.052821828,51.381217,,,13.29731127,6.0381,17.0353,397.5398,214.7731,591.2763,504.1633636,1015.264066,162.367,39.6296,36.44,37.8205,2.746340586,1.319433884,1.1721,707.9222,509.9332,458.6946,5.524370545,5.571379699,5.83306599,385.4407,377.9963,610.0402,70.53095382,10.34613448,9.35604188,966.5674,925.743,940.6239,-0.22317709,-0.267917688,-0.050997582,0.453761992,0.064185218,-0.006834883,0.012759089,0.01148435,-0.050997582,0.453761992,0.064185218,-0.058976304,0.042868226,-0.010569238,-0.090629454,0.190803773,-0.012586225,0.001787633,0.034737544,-0.047424858,0.270929522,0.030098857,0.171265126,-0.139364365,-0.049359645,-0.112665107,-0.120372835,0.029099633,-0.063295103,0.000177615,-0.002398368,-0.014329411,-0.071703252,0.032347987,-0.028052376,-0.038483918,0.124984044,0.097221531,-0.008464664,0.064022472,-0.104109699,-0.050983047,-0.029570174,0.04898486,0.010953459,-0.09467239,-0.074631868,0.016079739,0.006583018,0.104240291,-0.027381435,-0.010413513,-0.011942991,0.201734979,-0.027192602,-0.005059409,0.033406872,-0.170292187,-0.013003129,0.013159985,-0.011788642,0.011833162,-0.027690921,0.006097619,0.033222933,0.058287217,0.03179868,0.037266478,-0.012021974,-0.006245455,-0.006489509,-0.006456968,0.127499196,-0.052419445,0.14108388,-0.047877585,0.028315769,-0.005224236,-0.016058636,0.049725382,-0.004419107,0.017025718,0.037783808,-0.014783978,0.047757798,-0.067503914,-0.04842558,0.073781942,-0.009817277,0.021421631,-0.005355308,0.028775907,-0.004215406,0.005643076,0.005823547,0.006408321,0.006118079,-0.015519699,-0.056842678,0.047999168,0.045108102,-0.021222397,0.01766225,-0.110257248,0.078000525,0.005765545,0.017795779,0.011423364,-0.022673321,0.002946831,0.034335218,-0.036145539,0.247231805,0.032975171,0.15688714,-0.126931998,-0.044692755,-0.100877093,-0.088957336,0.01984832,-0.036904346,-0.005466496,0.002999366,-0.013654667,-0.063220809,0.034455927,-0.023265194,-0.029374703,0.112565616,0.083320223,-0.000594909,0.049839671,-0.08985151,-0.034014337,-0.024792,0.04280342,0.007880223,-0.074510948,-0.062487694,0.013857112,0.006261591,0.091895813,-0.022186686,-0.009473557,-0.017005352,0.188408871,-0.018270319,-0.004970086,0.033621126,-0.157745284,-0.002766359,0.011834441,-0.007023302,0.011137157,-0.025736542
977805020,17/02/2000,17/02/2000,,"[-316, -64, -40, 5]",1504.728,Lennar Corp,US Home Corp,6669,10950,46,46,253,253,100,100,100,TRUE,959.275,764.01675,0,1,1,370.131,342.7798125,1,1,1,1,1,236115,,0,1521,6552,1,236115,,0,1521,6552,1,4,FALSE,0,0,0,0.478966853,1.4857173,0.12736764,0.06724731,1521,236115,20.42967181,6.4613,,,,,,,0.00645009,,,,14.81339615,12.5097,15.4772,324.3692,325.9928,586.3228,724.6147692,927.4157176,421.567,33.5102,2.8799,309.2441,3.085327466,0.848075057,0.6172,634.198,78.7409,28.1688,1.469665077,1.028446539,0.68679069,1.1172,2.8675,33.8657,16.19569185,0.778771241,0.00E+00,710.1232,645.8891,450.5635,0.081061404,0.228854408,0.04969035,0.33056442,0.15574091,-0.030261582,0.255675437,0.077975939,0.04969035,0.33056442,0.15574091,0.013698837,0.240300591,0.101345442,0.030885525,0.325350642,0.141727737,0.008934645,-0.012518312,0.005734206,-0.009510048,0.003880126,0.028567478,0.004467854,-0.013253544,-0.01433121,0.016833628,0.005545786,0.005200049,0.003242822,-0.000856017,-0.008540686,0.012755888,0.015358464,-0.001461914,-0.005079361,-0.008978343,0.010803514,-0.00781489,0.01592971,-0.009313361,-0.000304986,0.007431967,-0.010113648,0.004690271,-0.002096361,0.000202075,0.016834672,0.016523822,-0.01982813,-0.017244694,0.038260457,-0.0249698,-0.012468802,0.00370245,0.043378064,-0.033972149,0.05548058,-0.002110094,-0.018495714,-0.028995159,-0.010797211,-0.001013747,0.023308863,-0.005302624,-0.015608823,-0.036536667,0.007589378,0.011272363,0.017755732,0.008818769,0.005177104,-0.011260316,0.013257137,-0.007128838,0.020587945,0.009724543,0.001066419,0.000272461,0.026572987,-0.002896515,0.005973971,0.01761994,-0.012071719,-0.00476671,-0.005372345,-0.027145214,-0.025024856,-0.010580001,0.001819413,-0.034784009,-0.00331502,0.023298774,-0.001358891,0.030787227,0.028696275,0.020560717,0.003881512,-0.054190201,-0.014058232,-0.025747205,0.001031262,0.03035888,0.337072289,0.005373598,-0.017925769,-0.006836475,0.000527257,7.00E-05,0.013800137,-0.010015581,-0.001575601,-0.018548672,0.005146679,0.022858453,0.008896928,-0.005836933,-0.00767083,0.006958592,0.008198275,0.001049809,0.008888721,0.002686183,-0.005233602,0.008505453,0.019153123,-0.001978204,-0.001221662,0.000334198,0.002850449,-0.006724591,0.008504003,-0.015408605,-0.008632639,0.001445292,-0.006288456,-0.008416955,-0.00248103,0.007824505,0.010847566,0.021232854,-0.003534641,-0.004249047,0.026400797,-0.034843066,-0.013036087,-0.006064702,0.029662765,-0.012916827,0.158728911,0.001255696,-0.018216527,-0.020191873,-0.006088587,-0.000313763
980830020,25/02/2000,25/02/2000,,"[-316, -64, -40, 5]",1412.69,NetIQ Corp,Mission Critical Software Inc,122436,122517,46,46,81,77,100,100,100,TRUE,1072.618,913.95475,1,1,1,1000.569,1133.954993,1,0.9401,1,1,1,334611,,0,7372,7370,1,334611,,0,7372,7370,1,4,FALSE,0,0,0,-70.18785546,-40.25877676,-0.05339436,0.10991791,7372,334611,20.42967181,6.4613,189,290470,34.1,50.1,68.5,84.1,0.052821828,51.381217,,,13.29731127,6.0381,17.0353,397.5398,214.7731,591.2763,504.1633636,1015.264066,162.367,39.6296,36.44,37.8205,2.746340586,1.319433884,1.1721,707.9222,509.9332,458.6946,5.524370545,5.571379699,5.83306599,385.4407,377.9963,610.0402,70.53095382,10.34613448,9.35604188,966.5674,925.743,940.6239,-0.10888054,-0.423516354,-0.296730856,-0.50422392,-0.389206342,-0.152646878,-0.208138662,-0.175018559,-0.296730856,-0.50422392,-0.389206342,-0.246206574,-0.359469355,-0.290817386,-0.161192601,-0.369318851,-0.255761436,-0.031723603,-0.003099617,-0.055003896,0.080399892,-0.002529607,-0.02175522,0.010581482,-0.07083937,-0.071388206,0.029819889,0.005525931,0.137082487,-0.046426281,0.05206434,0.018779848,0.079760368,-0.060110574,0.016534454,-0.020787899,-0.0974087,-0.003191813,-0.001354032,-0.117315607,0.001796351,-0.055531041,0.075267088,-0.004561534,0.023374679,-0.024295665,0.02221061,-0.017263904,0.003618592,0.03249369,-0.046133251,0.017326142,-0.01121401,0.041598639,0.008661473,0.059893309,-0.00096362,-0.053771131,-0.099554477,-0.050920122,-0.157200868,0.096971797,0.013852131,-0.003517762,-0.051510528,0.019674799,0.018765562,0.047414587,-0.103035195,-0.02508173,-0.069446054,-0.069247025,0.101078279,-0.095760912,-0.037364712,-0.069187317,0.047245912,0.058561908,0.006422429,0.056905142,0.076097742,-0.016963963,-0.035805725,-0.005390878,-0.011625342,-0.099030402,-0.097230913,0.008865514,-0.066665449,-0.036984643,0.057119481,-0.011407589,0.048826181,-0.113147868,0.120875841,0.052795412,-0.024824773,0.026494734,-0.017024499,0.064171659,-0.059566254,0.009323913,-0.027780205,0.014102321,-0.035861993,-0.061615137,-0.149026343,0.068718867,-0.013580989,-0.013240714,-0.032228747,-0.007853451,0.042205942,0.023695579,-0.06993279,-0.009927238,-0.068921526,-0.068871334,0.071629376,-0.053754493,0.041111547,-0.05789817,0.050436981,0.040835532,0.041942063,0.003107597,0.049205869,-0.017809432,-0.062121545,-0.003815045,-0.007731368,-0.106247154,-0.052007294,-0.019390008,-0.000718452,-0.020440766,0.041722852,-0.016954493,0.03710197,-0.066129588,0.065420146,0.044157182,-0.033882847,0.02311604,-0.013515157,0.053969895,-0.026468404,0.034349241,-0.013523365,-0.01804769,-0.065518879,-0.056274762,-0.152214458,0.082780209,-0.00055519
983469020,07/03/2000,07/03/2000,,"[-316, -64, -40, 5]",21101.386,VeriSign Inc,Network Solutions Inc,66368,65488,46,46,253,253,100,100,100,TRUE,9709.62,15985.63125,0,1,1,9095.95,6614.873313,1,1,1,1,1,541512,,0,7373,7370,1,,,0,7375,7370,1,3,FALSE,0,0,0,162.4158641,212.7729436,-0.24331597,0.06934518,7373,541512,20.42967181,6.4613,39517,78335457,21.1,28.9,40,48.3,0.165294158,72.84710061,,,29.2017928,11.1885,9.1424,560.7946,350.8096,343.197,670.1679621,12472.23527,90.858,41.0781,207.0045,77.5003,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.40967533,9.763854288,5.46402366,789.6755,835.4307,486.2786,57.27389974,5.646066226,14.27464762,949.5536,887.8127,954.802,-0.240820118,-0.119385227,-0.070896077,0.528328922,0.085470522,-0.237935095,0.302365028,-0.101853555,-0.070896077,0.528328922,0.085470522,-0.021184173,0.447298061,0.104231589,-0.147899038,0.400007467,-0.003237467,-0.001928133,0.013080204,-0.051782605,-0.021599928,0.042403525,0.002812468,0.070014461,-0.02841868,0.071311149,-0.018889501,0.005658293,-0.016069755,-0.031987589,-0.076616952,0.009584128,-0.066879175,0.006416803,0.020743281,-0.006043375,0.028479477,-0.0514021,-0.003771628,0.071339013,0.097420956,-0.009344212,-0.050636692,0.054458755,0.018554162,-0.009776911,0.129299249,-0.069170657,0.040541787,0.027105478,-0.025180967,-0.002685311,-0.032253117,-0.052381612,-0.027201935,-0.057526951,0.00941063,-0.158895853,-0.011326026,0.097733623,0.000916139,-0.021345661,0.014935668,-0.062455002,0.051985849,0.069991278,-0.034397124,-0.018824276,0.01152431,0.165839597,-0.149408675,0.050324509,0.043740989,-0.073735869,0.008228661,-0.023882414,0.022441025,-0.001881756,-0.07175984,0.100777112,-0.008818557,0.024342377,-0.023001333,-0.065126758,-0.027595009,0.060928644,0.112464392,0.073675585,0.00303645,-0.059435297,0.03464001,-0.015901198,0.026773518,-0.111300917,0.092952954,0.096875817,-0.051175304,-0.025879855,-0.011336741,-0.040321858,-0.011629668,0.041757214,0.028663099,0.175231238,0.015413895,0.087434517,-0.00515152,-0.000640088,0.022944941,-0.015697825,0.020643974,-0.025329656,-0.023915479,0.028966127,0.004712597,0.091543344,-0.054323759,0.067557692,-0.005449025,-0.010657904,-0.010803012,-0.029784603,-0.055024957,0.007013262,-0.068104832,0.027620527,0.014319049,0.000745847,0.017207567,-0.054085732,-0.008966034,0.069494558,0.100953683,0.009582387,-0.037676594,0.028587703,0.022628946,-0.010803318,0.107654507,-0.077093533,0.051064221,0.042174511,-0.030165802,-0.007264359,-0.0283315,-0.049917137,-0.023424512,-0.036384359,0.014370193,-0.070654687,-0.003326653,0.093385516,-0.000489742,-0.014705659,0.017624984
984550020,08/03/2000,08/03/2000,,"[-316, -64, -40, 5]",1105.654,Cybex Computer Products Corp,Apex Inc,61093,64397,46,46,253,253,100,100,100,TRUE,480.768,553.248125,1,1,1,957.375,748.224,1,1,1,1,1,334119,,0,3577,3570,1,334119,,0,3577,3570,1,4,FALSE,0,0,0,11.65530563,7.968430434,0.21718901,0.29075724,3577,334119,20.42967181,6.4613,838,8493631,46,56,71.1,82.4,0.075230765,62.26204314,,,104.8886207,2.2442,2.0444,919.9254,94.0467,142.0404,2270.681914,61170.97113,82.037,209.3706,634.7456,24.1374,2.678784235,1.003547725,0.9887,629.8653,254.7475,289.2989,6.279414069,5.825096747,4.3194705,461.3908,476.889,276.1882,31.06363159,5.199470878,10.51259375,911.7168,868.1889,929.558,-0.075376263,-0.338303634,0.326418633,0.200676975,0.249835168,-0.093542506,0.009035595,-0.037258689,0.326418633,0.200676975,0.249835168,0.107243086,-0.036252226,0.021053015,0.098270866,0.107828526,0.102027688,-0.013962917,0.013755511,0.008840854,-0.019691303,0.036081081,-0.000748019,0.047966612,0.171139543,-0.029182194,0.013948599,-0.113014227,0.052211505,0.007106127,0.048232778,-0.034073775,0.002530142,-0.003004924,-0.018066557,0.020951698,0.028155014,0.03764465,-0.034277571,-0.013013067,0.017374176,-0.021726095,-0.046537062,0.021692469,-0.010285333,-0.057258647,0.111845163,0.032201137,0.053317681,0.086302911,-0.00754245,0.03104763,-0.06751235,-0.02237872,-0.017069249,0.018168055,0.039403212,-0.096536982,-0.059941564,0.01948522,0.008554504,0.093123419,-0.00883805,-0.001760643,-0.027963959,0.02199689,0.0074478,-0.015854063,-0.042405958,0.039246397,0.030813271,-0.000370074,0.081698785,0.024218339,0.094734029,-0.05596119,-0.048468317,-0.032274186,0.074116364,0.012017173,0.068367026,0.013193327,-0.005861815,-0.009999109,-0.000442239,-0.007231368,0.024583199,0.013580835,-0.033022805,-0.001778945,-0.050696165,0.068765936,-0.026722287,0.002847841,0.016941988,0.03251938,-0.002908739,-0.071725344,-0.164651409,0.017755712,0.053283736,-0.055994648,-0.081292357,0.147760632,-0.054637277,0.063564541,0.062706271,0.091923708,-0.071383314,-0.00648296,-0.011798913,0.016694743,-0.00320948,0.004786677,-0.025415679,0.042895736,0.091480242,-0.013172448,0.052029565,-0.032189548,0.078118548,-0.031208642,-0.008939257,-0.033138127,0.044300125,0.005973513,0.034495196,0.016175577,0.007387287,0.008969629,-0.014249626,-0.009451893,0.021428657,-0.000141767,-0.038125799,0.007193194,-0.034746754,0.019589486,0.026939029,0.014802042,0.032053477,0.055435195,-0.004917691,-0.026465475,-0.119561928,-0.00114332,0.020484885,-0.021809943,-0.022442438,0.032816917,-0.057365444,0.04461417,0.039865649,0.092115444,-0.04483268
985448020,13/03/2000,13/03/2000,,"[-316, -64, -40, 5]",9069.821,Tribune Co,Times Mirror Co,10726,10580,46,46,253,253,100,100,100,TRUE,9460.856,12178.64,1,1,1,5130.722,3946.441625,1,0.6985,1,1,1,511110,,0,2711,2711,1,511110,,0,2711,2711,1,4,FALSE,0,0,0,1.502065632,45.52898778,0.15126719,0.1329062,2711,511110,20.42967181,6.4613,8603,46179063,31.9,44.1,61.9,77.5,0.027524992,34.45242313,,,10.46504157,13.9384,9.1479,332.5476,382.5088,314.7945,4054.358429,6707.611541,2661.9315,197.1875,175.8235,331.6458,1.787064336,1.79295132,1.4566,534.0968,666.51,530.7567,9.534765286,9.336188357,8.843406785,718.2261,765.0771,764.8889,0.099180643,0.096607892,0.00E+00,520.1093,470.5035,104.0074,0.064627067,0.110509512,-0.388489657,0.321798346,0.048536215,0.025849674,0.587425549,0.378872147,-0.388489657,0.321798346,0.048536215,-0.146674781,0.486161697,0.246809627,-0.209342988,0.404875337,0.173963602,-0.012537373,-0.030530573,-0.02650136,0.020497835,-0.030836026,0.006927479,-0.027651497,-0.050034121,-0.028364721,-0.000116313,-0.018275948,-0.005991166,0.01434214,0.032648502,-0.003541014,0.001369225,-0.032120272,0.002558045,-0.007243792,-0.046413925,-0.039790087,-0.008089995,-0.036818772,0.003905743,-0.009758025,-0.007304173,0.000161561,-0.01854875,-0.04465905,0.031447374,0.038099323,0.001171076,-0.035561622,-0.050044403,0.003265345,0.062763082,0.020166065,-0.025656456,0.002547547,-0.05907123,-0.179405341,0.096504145,0.011111126,0.062926487,-0.002639947,0.036604195,0.000548056,-0.031492063,-0.008726493,-0.012187171,-0.000429684,0.014208208,-0.037914011,0.007468194,-0.010290647,-0.004261379,-0.019500872,-0.002210073,0.006081818,-0.020013856,0.004160712,-0.01272579,-0.033326849,0.010107208,0.006664392,-0.020523049,0.005061022,-0.006995559,-0.017105799,-0.004757778,-0.003662797,-0.012177712,0.008491028,-0.01441614,-0.067992658,0.012323581,0.025370144,-0.026692857,-0.00820287,0.007450978,0.002043565,-0.004931504,-0.013820361,-0.041604178,0.003399692,-0.023905934,0.587146853,0.041582534,0.006268225,0.022322567,0.001402918,0.009564738,-0.005243334,-0.030903686,-0.016702814,0.002805709,-0.014221472,0.011028531,-0.033603687,-0.018029773,-0.018136636,-0.002420225,-0.019274396,-0.003784805,0.009766954,0.003479525,0.000829291,-0.006265041,-0.032658399,0.006830588,0.00021816,-0.031987902,-0.014720597,-0.007398901,-0.025528615,-0.001005749,-0.006217556,-0.010339434,0.0049743,-0.016134166,-0.057859774,0.020664378,0.031087874,-0.014119466,-0.020341247,-0.017704527,0.002580961,0.024990632,0.001369477,-0.034110869,0.003192049,-0.040012566,0.307944258,0.057513287,0.007310979,0.03280557,-9.33E-05,0.017962608
993439020,03/04/2000,03/04/2000,,"[-316, -64, -40, 5]",7250.069,Anadarko Petroleum Corp,Union Pacific Resources Group,11923,61413,46,46,253,253,100,100,100,TRUE,3872.457,4056.698188,1,1,1,2535.396,2741.04375,1,1,1,1,1,211111,,0,1311,1311,1,211111,,0,1311,1311,1,4,FALSE,0,0,0,1.601677586,1.79159042,0.09687575,0.15860027,1311,211111,20.42967181,6.4613,,,,,,,0.043712847,65.24956583,,,84.79144931,76.7385,70.4158,944.2455,947.6277,950.1031,5798.424,52785.4165,842.704,287.1374,616.2089,143.5195,2.305262035,1.025900223,2.3181,628.5356,355.834,672.5769,62.82187415,8.90011862,44.79228849,968.7621,731.2965,962.3269,0.030001468,0.273911048,0.00E+00,481.5696,536.4122,28.5614,0.025645933,0.065690348,0.082529161,0.279486103,0.147651784,0.044324746,0.251893017,0.111858072,0.082529161,0.279486103,0.147651784,0.174437651,0.39910093,0.247486297,0.083216305,0.300452358,0.15465203,2.41E-05,0.010053572,-0.03689594,-0.035286103,0.034376429,-0.021317851,0.035461915,0.047560563,-0.001526038,-0.03313778,-0.034808737,-0.004785527,-0.049828235,-0.015497653,0.028152361,0.026217412,0.016360973,-0.008021913,0.000159826,-0.049169853,0.029865408,0.073372812,0.002714703,-0.027804349,-0.018152488,0.01811338,0.023666819,-0.033342375,0.042933562,-0.004681859,-0.002323691,0.023704949,0.014508315,-0.017306937,0.004844657,-0.015080429,0.00371757,0.086142249,0.065614813,-0.005161428,-0.107558978,0.012168981,0.001558294,0.042713371,0.005767383,-0.045557079,-0.018424791,-0.008402979,-0.023611328,-0.030777039,0.01510165,-0.031811092,0.004183937,0.109034565,-0.02174877,-0.014510408,-0.050687967,-0.032986945,-0.051454035,-0.014682557,-0.074487626,0.017593579,0.01272641,0.074192855,0.067650528,-0.046512814,0.007944413,0.146226184,0.022868123,-0.04232737,-0.021563575,-0.002234463,-0.003511153,0.00697907,0.038056294,0.022708824,-0.053332611,0.039834513,-0.000871771,-0.011939681,-0.001628884,0.020989278,0.068449494,0.031035292,0.077649607,0.003006087,0.018027228,0.024406917,0.011155438,0.041506354,0.009052111,-0.053384788,-0.005507071,0.004677011,-0.032693142,-0.034442426,0.028797648,-0.024880214,0.026456516,0.065746486,-0.007679427,-0.027475627,-0.040339139,-0.013044297,-0.050029436,-0.015253004,-0.000984461,0.024049505,0.015778137,0.015038706,0.019873048,-0.047923328,0.023151058,0.094877202,0.009215519,-0.031900711,-0.01929613,0.011428061,0.014706301,-0.020744311,0.042064683,0.004071439,-0.018643785,0.029069124,0.010063699,-0.015337352,0.002903427,-0.003953258,0.024229088,0.06812897,0.069010879,-0.002261486,-0.06571421,0.016258434,0.005037569,0.04262219,0.007268913,-0.048769015
